날짜,가격_만원,전용면적_㎡,층,건축년도,단지명,도시,행정구역,년,월,만원_per_㎡,경과년수
2025-05-07,17000,69.0088,2,2015,드림펠리스,서귀포시,서귀포시,2025,5,246.34539363095723,10
2025-05-07,19400,32.39,6,2019,남해오네뜨,제주시,제주시,2025,5,598.9502933004013,6
2025-05-07,19500,47.71,5,2019,해밀마루,제주시,제주시,2025,5,408.7193460490463,6
2025-05-07,51500,84.991,3,2017,제주강정유승한내들퍼스트오션,서귀포시,서귀포시,2025,5,605.9465119836218,8
2025-05-07,68000,84.9753,7,2019,도남해모로리치힐아파트,제주시,제주시,2025,5,800.2325381610891,6
2025-05-07,31500,84.69,6,1996,세기7차,제주시,제주시,2025,5,371.9447396386823,29
2025-05-08,47400,84.719,9,2005,디지털한빛,제주시,제주시,2025,5,559.4966890544034,20
2025-05-08,70000,101.9934,5,2017,제주강정유승한내들퍼스트오션,서귀포시,서귀포시,2025,5,686.31891867513,8
2025-05-08,61000,84.9044,11,2016,연동뜨레모아,제주시,제주시,2025,5,718.4551095114034,9
2025-05-08,59000,84.9044,11,2016,연동뜨레모아,제주시,제주시,2025,5,694.8992042815214,9
2025-05-08,53000,84.3616,10,2013,제주삼화사랑으로부영5차,제주시,제주시,2025,5,628.2479232257331,12
2025-05-09,48000,84.84,7,2010,제주하귀휴먼시아1단지,제주시,애월읍,2025,5,565.7708628005657,15
2025-05-09,37500,79.83,11,2013,연동엘리시아3차,제주시,제주시,2025,5,469.74821495678316,12
2025-05-09,31500,84.89,1,2016,중문남해오네뜨오션힐,서귀포시,서귀포시,2025,5,371.06844151254563,9
2025-05-09,52000,97.8898,1,2017,제주첨단꿈에그린2단지아파트,제주시,제주시,2025,5,531.2095846553982,8
2025-05-09,32000,84.5244,3,2016,더그라벨,제주시,제주시,2025,5,378.5889045056812,9
2025-05-09,41500,84.9873,10,2001,부영(2차),제주시,제주시,2025,5,488.30825311546545,24
2025-05-09,32400,76.51,8,2017,아델리안,제주시,제주시,2025,5,423.4740556789962,8
2025-05-10,40300,86.15,3,1995,일도우성2,제주시,제주시,2025,5,467.7887405687754,30
2025-05-10,33000,45.9078,7,2001,부영2차,제주시,제주시,2025,5,718.8320938925411,24
2025-05-10,33000,45.9078,7,2001,부영2차,제주시,제주시,2025,5,718.8320938925411,24
2025-05-10,33000,45.9078,7,2001,부영2차,제주시,제주시,2025,5,718.8320938925411,24
2025-05-10,60300,84.9933,6,2015,제주삼화사랑으로부영7차,제주시,제주시,2025,5,709.467687453011,10
2025-05-10,70500,84.9767,12,2012,아라스위첸,제주시,제주시,2025,5,829.6391834467566,13
2025-05-11,35600,84.26,9,2012,아산플라자,제주시,제주시,2025,5,422.50178020413006,13
2025-05-12,41000,84.97,2,2010,제주하귀휴먼시아1단지,제주시,애월읍,2025,5,482.5232434977051,15
2025-05-12,42000,84.2,2,2014,일도위더스빌23차,제주시,제주시,2025,5,498.81235154394295,11
2025-05-12,68000,75.4043,6,2025,e편한세상연동센트럴메종,제주시,제주시,2025,5,901.8053347090284,0
2025-05-12,9000,30.4213,4,2012,금광아이빌,제주시,제주시,2025,5,295.8453452022103,13
2025-05-12,5800,22.75,5,2012,이레빌,제주시,제주시,2025,5,254.94505494505495,13
2025-05-12,13000,54.66,1,1992,영보맨션,제주시,제주시,2025,5,237.83388218075376,33
2025-05-13,32550,59.98,11,2013,제주서귀포혁신도시엘에이치1단지,서귀포시,서귀포시,2025,5,542.6808936312104,12
2025-05-13,5400,20.34,3,2011,석정시티빌,제주시,제주시,2025,5,265.4867256637168,14
2025-05-13,15800,69.43,3,1991,성환,제주시,제주시,2025,5,227.56733400547313,34
2025-05-13,29500,84.97,11,2004,대명2차꿈의고향,제주시,제주시,2025,5,347.1813581263976,21
2025-05-13,28800,84.64,7,2012,용담이타스,제주시,제주시,2025,5,340.26465028355386,13
2025-05-13,43000,84.84,3,2014,일도위더스빌23차,제주시,제주시,2025,5,506.83639792550684,11
2025-05-13,17300,39.84,3,2000,외도부영1차,제주시,제주시,2025,5,434.2369477911646,25
2025-05-14,23800,59.6725,3,2014,미듬아뜨리에,제주시,제주시,2025,5,398.8436884662114,11
2025-05-14,30900,59.98,7,2013,제주서귀포혁신도시엘에이치1단지,서귀포시,서귀포시,2025,5,515.1717239079693,12
2025-05-14,29000,67.3826,5,2018,벽강하이본타워(5차),제주시,제주시,2025,5,430.378168844776,7
2025-05-14,30000,45.9078,2,2001,부영2차,제주시,제주시,2025,5,653.4837217204919,24
2025-05-14,30000,45.9078,2,2001,부영2차,제주시,제주시,2025,5,653.4837217204919,24
2025-05-14,21300,49.896,8,2000,외도부영1차,제주시,제주시,2025,5,426.8879268879269,25
2025-05-14,6580,22.8844,6,2012,크라운아트빌,제주시,제주시,2025,5,287.53211794934543,13
2025-05-14,31500,45.9078,3,2001,부영2차,제주시,제주시,2025,5,686.1579078065165,24
2025-05-15,27000,59.93,2,1998,"화북주공2,3단지",제주시,제주시,2025,5,450.525613215418,27
2025-05-15,24000,61.102,2,2017,이호엘리시아아파트,제주시,제주시,2025,5,392.7858335242709,8
2025-05-15,27000,59.93,2,1998,"화북주공2,3단지",제주시,제주시,2025,5,450.525613215418,27
2025-05-15,30000,45.9078,2,2001,부영2차,제주시,제주시,2025,5,653.4837217204919,24
2025-05-15,35000,84.82,8,2004,삼환5차,제주시,제주시,2025,5,412.6385286489036,21
2025-05-15,20500,49.896,5,2000,외도부영1차,제주시,제주시,2025,5,410.8545775212442,25
2025-05-15,39000,78.9661,7,2018,하귀코아루오션뷰,제주시,애월읍,2025,5,493.8828180700326,7
2025-05-15,22500,59.2517,4,2006,광명샤인빌,제주시,제주시,2025,5,379.73594006585466,19
2025-05-15,14500,39.69,3,1988,주공1,서귀포시,서귀포시,2025,5,365.3313177122701,37
2025-05-15,20000,53.0916,7,2002,미듬하나로(도련),제주시,제주시,2025,5,376.7074264102043,23
2025-05-15,26000,74.39,9,2020,바원에스클래스,서귀포시,서귀포시,2025,5,349.50934265358245,5
2025-05-15,47400,84.719,9,2005,디지털한빛,제주시,제주시,2025,5,559.4966890544034,20
2025-05-15,72500,84.9767,7,2012,아라스위첸,제주시,제주시,2025,5,853.1750468069483,13
2025-05-15,5500,19.55,5,2011,석정시티빌,제주시,제주시,2025,5,281.3299232736573,14
2025-05-16,44000,84.9873,8,2001,부영(2차),제주시,제주시,2025,5,517.7244129416983,24
2025-05-16,84000,101.863,13,2012,아라스위첸,제주시,제주시,2025,5,824.6370124579091,13
2025-05-16,42000,59.98,6,2017,엔에이치에프제주삼화1단지,제주시,제주시,2025,5,700.2334111370457,8
2025-05-16,8100,28.9,5,2012,미도스카이빌,제주시,제주시,2025,5,280.27681660899657,13
2025-05-16,29000,80.04,6,2017,그린트리,제주시,애월읍,2025,5,362.3188405797101,8
2025-05-16,48200,84.9297,4,2016,서귀포강정지구3블럭중흥에스-클래스,서귀포시,서귀포시,2025,5,567.5282027370873,9
2025-05-17,53500,75.18,3,2006,노형뜨란채,제주시,제주시,2025,5,711.6254322958233,19
2025-05-17,43000,84.945,4,1997,대유대림아파트,제주시,제주시,2025,5,506.20990052386844,28
2025-05-17,11800,69.48,1,1991,"명지아파트(가동,나동)",서귀포시,서귀포시,2025,5,169.83304548071388,34
2025-05-17,53500,75.18,10,2006,노형뜨란채,제주시,제주시,2025,5,711.6254322958233,19
2025-05-18,75000,84.9635,6,2019,노형해모로루엔,제주시,제주시,2025,5,882.7319966809278,6
2025-05-18,22000,60.0,7,1995,노형삼다,제주시,제주시,2025,5,366.6666666666667,30
2025-05-18,20500,49.896,8,2000,외도부영1차,제주시,제주시,2025,5,410.8545775212442,25
2025-05-18,16900,52.82,5,2017,함덕비치빌,제주시,제주시,2025,5,319.95456266565697,8
2025-05-18,57500,75.18,10,2006,노형뜨란채,제주시,제주시,2025,5,764.8310720936419,19
2025-05-19,26800,78.68,3,2020,모다세인트빌,제주시,제주시,2025,5,340.620233858668,5
2025-05-19,35100,39.3,2,1989,주공3,제주시,제주시,2025,5,893.1297709923665,36
2025-05-19,30000,83.942,6,2009,이도월드하우스,제주시,제주시,2025,5,357.38962617045104,16
2025-05-19,24500,84.9905,3,2019,포스트동홍1차,서귀포시,서귀포시,2025,5,288.2675122513693,6
2025-05-19,69500,84.9753,4,2019,도남해모로리치힐아파트,제주시,제주시,2025,5,817.8847265028778,6
2025-05-19,9455,39.983,7,2014,스마트블루빌,서귀포시,서귀포시,2025,5,236.47550208838757,11
2025-05-19,48700,84.72,12,2010,제주하귀휴먼시아2단지,제주시,애월읍,2025,5,574.8347497639282,15
2025-05-19,46500,123.646,7,2001,대림이편한세상,서귀포시,서귀포시,2025,5,376.0736295553435,24
2025-05-19,37800,84.966,5,2018,하귀코아루오션뷰,제주시,애월읍,2025,5,444.88383588729613,7
2025-05-20,56500,84.95,10,2014,제주삼화엘에이치2단지,제주시,제주시,2025,5,665.0971159505591,11
2025-05-20,10000,49.8737,2,2002,서진,서귀포시,서귀포시,2025,5,200.50647936688074,23
2025-05-20,10000,49.8737,2,2002,서진,서귀포시,서귀포시,2025,5,200.50647936688074,23
2025-05-20,21700,59.4,5,1998,삼환3차,제주시,제주시,2025,5,365.3198653198653,27
2025-05-20,14500,49.88,9,2012,윙스스카이,서귀포시,서귀포시,2025,5,290.69767441860466,13
2025-05-20,39500,84.919,11,2011,연동엘리시아,제주시,제주시,2025,5,465.1491421236708,14
2025-05-20,32000,55.07,2,1979,제원3차,제주시,제주시,2025,5,581.0786272017432,46
2025-05-20,26000,58.2106,7,2013,해마루풍경102동,제주시,제주시,2025,5,446.6540458267051,12
2025-05-20,23300,80.04,3,2017,그린트리,제주시,애월읍,2025,5,291.1044477761119,8
2025-05-21,13200,39.69,5,1988,주공1,서귀포시,서귀포시,2025,5,332.5774754346183,37
2025-05-21,26300,59.933,7,2000,외도부영1차,제주시,제주시,2025,5,438.8233527438974,25
2025-05-21,49500,105.425,8,2023,유피테르6차,제주시,제주시,2025,5,469.52810054541146,2
2025-05-21,38500,83.044,8,2023,칸타빌제주에듀,서귀포시,대정읍,2025,5,463.6096527142238,2
2025-05-21,38500,77.02,4,1995,일도2차대림,제주시,제주시,2025,5,499.8701635938717,30
2025-05-21,28000,84.9455,3,2017,서귀포화순코아루푸르나임,서귀포시,안덕면,2025,5,329.62311128900296,8
2025-05-21,25500,79.73,1,2016,해누리2차아파트,서귀포시,대정읍,2025,5,319.8294243070362,9
2025-05-22,6250,20.1975,7,2012,해월루,제주시,제주시,2025,5,309.44423814828565,13
2025-05-22,40000,84.97,7,2016,헤르지아2차아파트,제주시,제주시,2025,5,470.7543839002001,9
2025-05-22,29500,68.93,5,2016,중문남해오네뜨오션힐,서귀포시,서귀포시,2025,5,427.97040475845057,9
2025-05-22,38000,84.966,4,2018,하귀코아루오션뷰,제주시,애월읍,2025,5,447.23771861685856,7
2025-05-22,34000,84.89,4,2012,해마루빌,제주시,제주시,2025,5,400.51831782306516,13
2025-05-22,24000,83.515,6,2002,한라하이츠빌B,제주시,제주시,2025,5,287.3735257139436,23
2025-05-22,13000,67.86,5,1991,연동,제주시,제주시,2025,5,191.57088122605364,34
2025-05-22,9000,84.54,5,1993,민우중문,서귀포시,서귀포시,2025,5,106.45848119233499,32
2025-05-22,19000,46.32,3,1990,염광,제주시,제주시,2025,5,410.18998272884284,35
2025-05-23,22500,69.4669,7,2018,스마트리치,서귀포시,서귀포시,2025,5,323.8952652270362,7
2025-05-23,17900,49.87,3,1999,주공5차(동홍5차),서귀포시,서귀포시,2025,5,358.9332263886104,26
2025-05-23,31300,84.978,1,2001,대림이편한세상,서귀포시,서귀포시,2025,5,368.33062675045306,24
2025-05-23,6200,18.0625,6,2011,경진아트빌,제주시,제주시,2025,5,343.25259515570934,14
2025-05-23,15050,42.75,6,1984,유나이티드,제주시,제주시,2025,5,352.046783625731,41
2025-05-23,47700,84.7938,4,2017,제주첨단꿈에그린2단지아파트,제주시,제주시,2025,5,562.541129186332,8
2025-05-24,31900,45.9078,2,2001,부영2차,제주시,제주시,2025,5,694.871024096123,24
2025-05-24,11000,32.04,12,2003,벽강하이본타워,제주시,제주시,2025,5,343.3208489388265,22
2025-05-25,46300,66.4409,9,2013,제주삼화사랑으로부영3차,제주시,제주시,2025,5,696.8599161058926,12
2025-05-26,36000,84.39,3,2013,도남아델하임,제주시,제주시,2025,5,426.5908282971916,12
2025-05-26,44500,47.1,3,1988,주공2차,제주시,제주시,2025,5,944.7983014861995,37
2025-05-26,3900,22.75,4,2012,이레빌,제주시,제주시,2025,5,171.42857142857142,13
2025-05-26,8440,57.3812,5,2002,중문미듬하나로,서귀포시,서귀포시,2025,5,147.08650219932662,23
2025-05-26,30000,84.2,6,2012,덕진온누리,제주시,제주시,2025,5,356.29453681710214,13
2025-05-26,24500,84.95,5,2015,덕산가온누리빌,서귀포시,서귀포시,2025,5,288.40494408475575,10
2025-05-26,33000,84.81,8,2010,외도에이스아크로빌2차,제주시,제주시,2025,5,389.10505836575874,15
2025-05-26,29000,84.9905,5,2019,포스트동홍1차,서귀포시,서귀포시,2025,5,341.21460633835545,6
2025-05-26,14500,42.75,1,1984,유나이티드,제주시,제주시,2025,5,339.1812865497076,41
2025-05-26,34700,45.9078,10,2001,부영2차,제주시,제주시,2025,5,755.862838123369,24
2025-05-26,16000,39.5816,3,2012,재영샤르빌,제주시,제주시,2025,5,404.2282272571093,13
2025-05-27,23400,110.46,7,1994,세진아파트,제주시,제주시,2025,5,211.8413905486149,31
2025-05-27,74000,84.978,3,2002,대림이편한세상2차,제주시,제주시,2025,5,870.813622349314,23
2025-05-27,26000,59.97,1,1993,일도신천지,제주시,제주시,2025,5,433.55010838752713,32
2025-05-27,17000,49.87,5,1999,주공5차(동홍5차),서귀포시,서귀포시,2025,5,340.8863043914177,26
2025-05-27,27000,77.8768,3,2016,아름지운아파트,제주시,제주시,2025,5,346.70145665974974,9
2025-05-27,91500,108.4439,3,2002,한화,제주시,제주시,2025,5,843.7542360612262,23
2025-05-27,27000,77.8768,3,2016,아름지운아파트,제주시,제주시,2025,5,346.70145665974974,9
2025-05-27,15000,83.46,3,1990,남양맨션,제주시,제주시,2025,5,179.72681524083396,35
2025-05-27,28000,84.7257,8,2012,가나휘닉스Ⅱ,제주시,제주시,2025,5,330.4782374179263,13
2025-05-28,29000,76.7005,1,2018,동홍동파밀리움,서귀포시,서귀포시,2025,5,378.0940150324965,7
2025-05-28,27600,59.933,6,2000,외도부영1차,제주시,제주시,2025,5,460.51424090234093,25
2025-05-28,8500,40.2,1,2004,대명꿈의고향,제주시,제주시,2025,5,211.44278606965173,21
2025-05-28,21400,83.27,2,2008,아지스카이1차,제주시,제주시,2025,5,256.9953164404948,17
2025-05-28,41000,84.39,2,2018,아이린5차,제주시,제주시,2025,5,485.83955444957934,7
2025-05-28,16000,83.13,5,2001,태성하이츠빌라,제주시,제주시,2025,5,192.46962588716468,24
2025-05-28,28300,83.982,5,2016,아름아이빌7차,제주시,제주시,2025,5,336.9769712557453,9
2025-05-29,5500,19.55,5,2011,석정시티빌,제주시,제주시,2025,5,281.3299232736573,14
2025-05-29,58000,84.67,13,2006,노형뜨란채,제주시,제주시,2025,5,685.0124010865713,19
2025-05-29,11500,57.42,4,1992,대일,제주시,제주시,2025,5,200.27864855451062,33
2025-05-29,10700,27.2323,7,2018,제주연동리슈빌디에스,제주시,제주시,2025,5,392.9157654696812,7
2025-05-29,32000,84.39,8,2013,도남아델하임,제주시,제주시,2025,5,379.19184737528144,12
2025-05-29,8000,24.77,4,2012,엘리시아뷰,제주시,제주시,2025,5,322.9713362939039,13
2025-05-30,4800,15.2,4,2015,제이원타워,서귀포시,서귀포시,2025,5,315.7894736842105,10
2025-05-30,8000,24.77,4,2012,엘리시아뷰,제주시,제주시,2025,5,322.9713362939039,13
2025-05-30,59000,84.83,5,2014,제주삼화엘에이치2단지,제주시,제주시,2025,5,695.5086643875987,11
2025-05-30,12000,40.62,6,2013,연동ABC주상복합,제주시,제주시,2025,5,295.4209748892172,12
2025-05-30,32000,84.671,7,2017,이호휴캐슬,제주시,제주시,2025,5,377.93341285682226,8
2025-05-30,16500,62.9884,6,2002,한빛테크놀즈101동,서귀포시,서귀포시,2025,5,261.95299451962586,23
2025-05-30,65000,59.3,3,1985,주공1,제주시,제주시,2025,5,1096.1214165261383,40
2025-05-30,57000,84.67,8,2006,노형뜨란채,제주시,제주시,2025,5,673.2018424471478,19
2025-05-30,5000,24.99,6,2014,해미소,제주시,제주시,2025,5,200.08003201280513,11
2025-05-31,5950,23.132,8,2012,갤럭시연동빌,제주시,제주시,2025,5,257.21943627874805,13
2025-05-31,38900,153.12,4,1993,삼오정진,제주시,제주시,2025,5,254.0491118077325,32
2025-05-31,16700,83.4575,5,2001,문화,제주시,제주시,2025,5,200.1018482461133,24
2025-05-31,36000,82.01,4,2019,동홍위더스빌31차,서귀포시,서귀포시,2025,5,438.970857212535,6
2025-05-31,16700,58.6477,5,2001,문화,제주시,제주시,2025,5,284.75114966145304,24
2025-06-01,27000,51.54,11,2013,연동엘리시아3차,제주시,제주시,2025,6,523.8649592549476,12
2025-06-01,22750,49.896,8,2000,외도부영1차,제주시,제주시,2025,6,455.94837261503926,25
2025-06-01,68500,84.67,9,2011,이도한일베라체,제주시,제주시,2025,6,809.0232668005197,14
2025-06-02,26500,83.04,6,2002,수목(나동),제주시,제주시,2025,6,319.12331406551056,23
2025-06-02,19000,84.87,3,2001,미듬밀레니엄,제주시,제주시,2025,6,223.87180393543065,24
2025-06-02,21000,59.2517,2,2006,광명샤인빌,제주시,제주시,2025,6,354.420210728131,19
2025-06-02,37000,84.9,3,2012,연동하늘그린,제주시,제주시,2025,6,435.80683156654885,13
2025-06-02,33500,39.72,5,1988,주공2차,제주시,제주시,2025,6,843.4038267875126,37
2025-06-02,33500,84.01,4,2016,도두네오하임주상복합A동,제주시,제주시,2025,6,398.76205213665037,9
2025-06-03,12000,67.68,2,1989,명주,제주시,제주시,2025,6,177.30496453900707,36
2025-06-03,54500,84.647,2,2005,도남1차e-편한세상,제주시,제주시,2025,6,643.8503431899535,20
2025-06-03,54500,84.647,2,2005,도남1차e-편한세상,제주시,제주시,2025,6,643.8503431899535,20
2025-06-03,35500,84.99,5,2017,라스위트,제주시,제주시,2025,6,417.6961995528886,8
2025-06-03,16500,39.84,1,2000,외도부영1차,제주시,제주시,2025,6,414.15662650602405,25
2025-06-03,22500,79.88,5,2002,수목(가동),제주시,제주시,2025,6,281.6725087631447,23
2025-06-03,8300,40.37,10,2004,서진하이츠,제주시,제주시,2025,6,205.59821649739908,21
2025-06-04,68000,80.6583,4,2001,부영1차,제주시,제주시,2025,6,843.0626482333498,24
2025-06-04,26000,59.97,2,2003,중문푸른마을,서귀포시,서귀포시,2025,6,433.55010838752713,22
2025-06-04,11000,33.7216,10,2012,재영샤르빌,제주시,제주시,2025,6,326.2004175365344,13
2025-06-04,24000,74.095,3,2016,가인힐,제주시,제주시,2025,6,323.9084958499224,9
2025-06-04,9300,30.33,5,2012,엘리시아뷰,제주시,제주시,2025,6,306.6271018793274,13
2025-06-04,14900,56.86,10,2005,신동부삼무3차,제주시,제주시,2025,6,262.0471333098839,20
2025-06-04,60000,59.3,2,1985,주공1,제주시,제주시,2025,6,1011.8043844856661,40
2025-06-04,20000,49.06,4,1993,일도수선화,제주시,제주시,2025,6,407.6640847941296,32
2025-06-05,48000,84.7938,4,2017,제주첨단꿈에그린2단지아파트,제주시,제주시,2025,6,566.0791237095165,8
2025-06-05,22500,72.1805,9,2020,골드트리,제주시,제주시,2025,6,311.7185389405726,5
2025-06-05,39000,84.9873,10,2001,부영(2차),제주시,제주시,2025,6,458.8920932892326,24
2025-06-05,39000,84.9873,10,2001,부영(2차),제주시,제주시,2025,6,458.8920932892326,24
2025-06-05,37500,84.3708,3,2013,지오빌Ⅱ-2차,서귀포시,서귀포시,2025,6,444.4665690025459,12
2025-06-06,16500,35.49,9,2018,센트럴팰리스,서귀포시,서귀포시,2025,6,464.9196956889264,7
2025-06-06,31500,119.73,1,1991,용두암현대2,제주시,제주시,2025,6,263.0919569030318,34
2025-06-06,30900,83.9028,1,2011,형남3차,서귀포시,서귀포시,2025,6,368.2832992462707,14
2025-06-07,60000,84.98,10,2006,노형뜨란채,제주시,제주시,2025,6,706.0484819957637,19
2025-06-07,34000,45.9078,4,2001,부영2차,제주시,제주시,2025,6,740.6148846165576,24
2025-06-07,60000,84.98,10,2006,노형뜨란채,제주시,제주시,2025,6,706.0484819957637,19
2025-06-07,28000,81.877,6,2017,이호엘리시아아파트,제주시,제주시,2025,6,341.9763792029508,8
2025-06-07,34000,45.9078,4,2001,부영2차,제주시,제주시,2025,6,740.6148846165576,24
2025-06-07,18500,69.27,2,1991,동명,제주시,제주시,2025,6,267.070882055724,34
2025-06-07,39800,84.045,4,2020,서강파인힐6차,서귀포시,서귀포시,2025,6,473.5558331846035,5
2025-06-07,29800,84.9675,4,2013,상지타운(A동),서귀포시,서귀포시,2025,6,350.7223350104452,12
2025-06-07,26000,84.925,10,2005,신한양레드빌,제주시,제주시,2025,6,306.15248748896084,20
2025-06-08,27500,59.933,9,2000,외도부영1차,제주시,제주시,2025,6,458.84571104399913,25
2025-06-08,48300,84.9196,8,2021,동홍동센트레빌,서귀포시,서귀포시,2025,6,568.7732867323915,4
2025-06-08,19950,59.58,1,2001,탐라빌,제주시,제주시,2025,6,334.84390735146025,24
2025-06-09,13500,82.3378,1,2003,동홍반석아르미,서귀포시,서귀포시,2025,6,163.95871640971703,22
2025-06-09,16700,49.87,4,1999,주공5차(동홍5차),서귀포시,서귀포시,2025,6,334.8706637256868,26
2025-06-09,47000,84.9196,4,2021,동홍동센트레빌,서귀포시,서귀포시,2025,6,553.4646889528448,4
2025-06-09,32000,84.9141,6,2007,지산13차위더스빌,제주시,제주시,2025,6,376.8514298567611,18
2025-06-09,20000,91.98,4,1991,삼아,서귀포시,서귀포시,2025,6,217.43857360295715,34
2025-06-09,31000,82.955,14,2004,굿윌카운티,제주시,제주시,2025,6,373.69658248447956,21
2025-06-09,53800,138.14,17,2010,타워프로빌,제주시,제주시,2025,6,389.4599681482554,15
2025-06-09,46600,84.8657,4,2023,더펠리스11차,제주시,제주시,2025,6,549.1028766627742,2
2025-06-09,14500,83.7,4,1990,로얄하이츠맨션,서귀포시,서귀포시,2025,6,173.23775388291517,35
2025-06-09,36000,84.5,2,2004,이도한우리,제주시,제주시,2025,6,426.03550295857985,21
2025-06-09,53800,138.14,17,2010,타워프로빌,제주시,제주시,2025,6,389.4599681482554,15
2025-06-10,56500,74.83,12,2014,제주삼화엘에이치2단지,제주시,제주시,2025,6,755.0447681411199,11
2025-06-10,22000,59.97,1,1993,일도신천지,제주시,제주시,2025,6,366.85009171252295,32
2025-06-10,9400,35.04,8,2013,지산20차인화위더스빌,제주시,제주시,2025,6,268.2648401826484,12
2025-06-10,18000,57.13,7,2019,더그라벨아파트,서귀포시,대정읍,2025,6,315.0708909504638,6
2025-06-10,42000,84.9873,1,2001,부영(2차),제주시,제주시,2025,6,494.191485080712,24
2025-06-10,32000,45.9078,5,2001,부영2차,제주시,제주시,2025,6,697.0493031685247,24
2025-06-10,29500,80.8,10,2004,현일아파트,제주시,제주시,2025,6,365.0990099009901,21
2025-06-10,66700,84.5,9,2011,이도한일베라체,제주시,제주시,2025,6,789.3491124260355,14
2025-06-10,79500,47.33,1,1985,주공1,제주시,제주시,2025,6,1679.6957532220579,40
2025-06-10,28500,84.9979,3,2016,제주한림코아루,제주시,한림읍,2025,6,335.3024015887451,9
2025-06-10,43000,84.85,3,2010,제주하귀휴먼시아1단지,제주시,애월읍,2025,6,506.77666470241604,15
2025-06-10,44500,84.62,3,2022,엔알누리8차,제주시,제주시,2025,6,525.8804065232805,3
2025-06-11,54000,75.65,5,2006,노형뜨란채,제주시,제주시,2025,6,713.8136153337739,19
2025-06-11,16800,38.26,8,2018,센트럴팰리스,서귀포시,서귀포시,2025,6,439.1008886565604,7
2025-06-11,27000,59.93,1,1998,"화북주공2,3단지",제주시,제주시,2025,6,450.525613215418,27
2025-06-11,23500,84.8615,1,2015,라인뷰,서귀포시,서귀포시,2025,6,276.92180788696874,10
2025-06-11,40000,88.82,2,2023,일도더팰리스,제주시,제주시,2025,6,450.3490204908805,2
2025-06-11,20200,47.56,6,2019,해밀마루,제주시,제주시,2025,6,424.72666105971405,6
2025-06-11,27000,59.93,1,1998,"화북주공2,3단지",제주시,제주시,2025,6,450.525613215418,27
2025-06-11,26000,59.97,1,1993,일도신천지,제주시,제주시,2025,6,433.55010838752713,32
2025-06-11,28500,83.14,4,2016,서홍에이원시티빌,서귀포시,서귀포시,2025,6,342.7952850613423,9
2025-06-12,91000,149.8418,4,2006,중흥에스클래스(미리내마을),제주시,제주시,2025,6,607.3071732987725,19
2025-06-12,40000,84.9619,2,2018,하귀코아루오션뷰,제주시,애월읍,2025,6,470.79926414075015,7
2025-06-12,28000,84.9963,9,2004,서진태영아트빌,제주시,제주시,2025,6,329.42610443042815,21
2025-06-12,30000,83.1957,4,2017,상익푸르미르2차,제주시,제주시,2025,6,360.59555962627877,8
2025-06-12,51300,84.3616,4,2013,제주삼화사랑으로부영2차,제주시,제주시,2025,6,608.0965747449077,12
2025-06-12,17200,49.87,1,1999,주공5차(동홍5차),서귀포시,서귀포시,2025,6,344.896731501905,26
2025-06-12,29200,59.93,4,1998,"화북주공2,3단지",제주시,제주시,2025,6,487.23510762556316,27
2025-06-12,8500,55.5,3,1990,남양맨션,제주시,제주시,2025,6,153.15315315315314,35
2025-06-12,7800,25.48,3,2012,메디치,제주시,제주시,2025,6,306.1224489795918,13
2025-06-12,29700,84.51,2,2017,아이진베라뷰대정,서귀포시,대정읍,2025,6,351.4376996805112,8
2025-06-12,20000,65.32,4,1994,세기3차,제주시,제주시,2025,6,306.1849357011635,31
2025-06-12,18500,35.49,10,2018,센트럴팰리스,서귀포시,서귀포시,2025,6,521.273598196675,7
2025-06-12,91000,149.8418,4,2006,중흥에스클래스(미리내마을),제주시,제주시,2025,6,607.3071732987725,19
2025-06-12,18200,49.87,3,1999,주공5차(동홍5차),서귀포시,서귀포시,2025,6,364.9488670543413,26
2025-06-12,15000,81.33,2,1991,한도맨션,제주시,제주시,2025,6,184.43378827001106,34
2025-06-13,50000,84.3616,1,2013,제주삼화사랑으로부영2차,제주시,제주시,2025,6,592.6867200242765,12
2025-06-13,50000,84.3616,1,2013,제주삼화사랑으로부영2차,제주시,제주시,2025,6,592.6867200242765,12
2025-06-13,25000,84.639,6,2007,장원하이빌아파트,제주시,제주시,2025,6,295.3721097839058,18
2025-06-13,19000,73.9403,4,2017,화순블루팰리스,서귀포시,안덕면,2025,6,256.9640642518356,8
2025-06-13,61500,84.9508,12,2001,부영5차,제주시,제주시,2025,6,723.9484501617407,24
2025-06-14,40800,84.9734,3,2023,화북세원멤버스,제주시,제주시,2025,6,480.1502587868674,2
2025-06-14,73000,84.9912,6,2013,아라아이파크,제주시,제주시,2025,6,858.9124521126893,12
2025-06-14,33000,68.93,5,2016,중문남해오네뜨오션힐,서귀포시,서귀포시,2025,6,478.7465544755549,9
2025-06-14,4900,15.2,4,2015,제이원타워,서귀포시,서귀포시,2025,6,322.3684210526316,10
2025-06-14,28500,84.856,1,1995,신세계에덴,제주시,제주시,2025,6,335.8631092674649,30
2025-06-14,34500,84.8644,4,2017,본헤르동홍형남,서귀포시,서귀포시,2025,6,406.53088927748263,8
2025-06-14,73000,84.9912,6,2013,아라아이파크,제주시,제주시,2025,6,858.9124521126893,12
2025-06-14,28500,59.933,10,2000,외도부영1차,제주시,제주시,2025,6,475.5310096274173,25
