날짜,년,월,도시,행정구역,단지명,전용면적_㎡,층,건축년도,경과년수,거래유형,거래금액_만원,만원_per_㎡
2024-11-25,2024,11,제주시,노형동,부영2차,45.9078,9,2001,23.0,중개거래,34000,740.6148846165576
2024-11-25,2024,11,제주시,봉개동,노블하우스,64.16,6,2016,8.0,중개거래,23800,370.9476309226933
2024-11-25,2024,11,서귀포시,동홍동,동호아트리움,74.9261,3,2019,5.0,중개거래,31000,413.741006138048
2024-11-25,2024,11,제주시,삼양이동,제주삼화사랑으로부영3차,66.4409,4,2013,11.0,중개거래,46000,692.3446250728091
2024-11-25,2024,11,서귀포시,동홍동,동홍동센트레빌,84.9196,3,2021,3.0,중개거래,46000,541.6888445070396
2024-11-25,2024,11,제주시,일도이동,대유대림아파트,84.945,5,1997,27.0,중개거래,39800,468.5384660662782
2024-11-25,2024,11,제주시,노형동,부영1차,80.6583,3,2001,23.0,중개거래,68000,843.0626482333498
2024-11-25,2024,11,서귀포시,서홍동,지오빌Ⅱ-2차,84.3708,6,2013,11.0,중개거래,37250,441.5034585425289
2024-11-25,2024,11,제주시,삼양이동,제주삼화사랑으로부영3차,66.4409,4,2013,11.0,중개거래,46000,692.3446250728091
2024-11-26,2024,11,제주시,외도일동,부영(2차),84.9873,4,2001,23.0,중개거래,41800,491.8381922946134
2024-11-26,2024,11,제주시,노형동,노형위더스빌,66.68,3,2013,11.0,중개거래,33000,494.9010197960407
2024-11-26,2024,11,서귀포시,서호동,HausD블루오션,84.94,3,2015,9.0,직거래,42000,494.46668236402166
2024-11-26,2024,11,제주시,애월읍,제주하귀휴먼시아1단지,84.72,2,2010,14.0,중개거래,42500,501.6525023607177
2024-11-26,2024,11,제주시,아라일동,염광,46.32,2,1990,34.0,직거래,23000,496.54576856649396
2024-11-26,2024,11,서귀포시,동홍동,삼아,84.42,3,1991,33.0,중개거래,26500,313.9066571902393
2024-11-26,2024,11,서귀포시,강정동,서귀포강정지구3블럭중흥에스-클래스,84.9297,10,2016,8.0,직거래,47000,553.3988698888611
2024-11-26,2024,11,제주시,연동,진호뉴캐슬,83.37,6,2004,20.0,중개거래,21000,251.88916876574305
2024-11-27,2024,11,제주시,화북일동,화북주공4단지,59.93,7,1998,26.0,중개거래,31000,517.270148506591
2024-11-27,2024,11,제주시,도남동,파인즈아파트,84.22,3,2016,8.0,직거래,39500,469.00973640465446
2024-11-27,2024,11,제주시,이도이동,석정시티빌,21.22,6,2011,13.0,직거래,5800,273.3270499528747
2024-11-27,2024,11,서귀포시,동홍동,주공5차(동홍5차),49.87,5,1999,25.0,중개거래,17000,340.8863043914177
2024-11-27,2024,11,제주시,일도이동,유피테르6차,105.425,3,2023,1.0,직거래,48000,455.2999762864596
2024-11-27,2024,11,제주시,조천읍,광명샤인빌,59.2517,4,2006,18.0,중개거래,21000,354.420210728131
2024-11-27,2024,11,제주시,연동,대림이편한세상1차,84.991,6,2001,23.0,중개거래,80000,941.2761351201892
2024-11-27,2024,11,제주시,애월읍,제주하귀휴먼시아2단지,84.72,3,2010,14.0,중개거래,41500,489.84891406987725
2024-11-27,2024,11,제주시,애월읍,제주하귀휴먼시아1단지,84.84,3,2010,14.0,중개거래,43300,510.37246581801037
2024-11-27,2024,11,제주시,화북이동,제주삼화사랑으로부영2차,84.3616,2,2013,11.0,중개거래,53000,628.2479232257331
2024-11-28,2024,11,제주시,연동,연동월드하우스,78.28,6,2006,18.0,직거래,28000,357.69034236075623
2024-11-28,2024,11,제주시,연동,연동이화,84.91,5,1994,30.0,직거래,25000,294.42939583087974
2024-11-28,2024,11,서귀포시,동홍동,주공5차(동홍5차),39.66,1,1999,25.0,중개거래,16300,410.993444276349
2024-11-28,2024,11,제주시,도련일동,도련영도갤럭시타운,78.8063,7,2020,4.0,중개거래,35000,444.12692893842245
2024-11-28,2024,11,제주시,외도일동,외도부영1차,49.896,2,2000,24.0,중개거래,19700,394.8212281545615
2024-11-28,2024,11,제주시,외도일동,부영(2차),84.9873,5,2001,23.0,중개거래,40500,476.54178918497234
2024-11-28,2024,11,제주시,이도일동,광양미화,82.03,5,1991,33.0,중개거래,18600,226.74631232475923
2024-11-28,2024,11,제주시,외도일동,외도부영1차,59.933,2,2000,24.0,중개거래,23100,385.4303972769593
2024-11-29,2024,11,제주시,노형동,경진아트빌,18.0625,8,2011,13.0,직거래,5450,301.7301038062284
2024-11-29,2024,11,제주시,조천읍,신촌다정타운,59.0455,3,2002,22.0,중개거래,14000,237.10528321379277
2024-11-29,2024,11,제주시,노형동,노형뜨란채,84.67,8,2006,18.0,중개거래,61000,720.4440770048424
2024-11-29,2024,11,제주시,노형동,노형뜨란채,75.18,4,2006,18.0,직거래,53000,704.974727321096
2024-11-29,2024,11,제주시,노형동,중흥에스클래스,59.957,2,2003,21.0,직거래,48350,806.4112614040062
2024-11-29,2024,11,제주시,노형동,경진아트빌,16.3125,5,2011,13.0,직거래,5450,334.09961685823754
2024-11-29,2024,11,제주시,외도일동,부영(2차),84.9873,9,2001,23.0,중개거래,42000,494.191485080712
2024-11-29,2024,11,서귀포시,동홍동,주공4(동홍주공4),50.7,4,1994,30.0,직거래,17000,335.3057199211045
2024-11-29,2024,11,제주시,외도일동,부영(2차),84.9873,5,2001,23.0,중개거래,42000,494.191485080712
2024-11-29,2024,11,제주시,연동,대림이편한세상1차,84.991,7,2001,23.0,중개거래,75000,882.4463766751774
2024-11-29,2024,11,제주시,연동,대림이편한세상1차,84.991,8,2001,23.0,중개거래,72500,853.0314974526715
2024-11-29,2024,11,제주시,노형동,송우수자인,84.96,12,2015,9.0,중개거래,42000,494.35028248587577
2024-11-30,2024,11,제주시,노형동,현대아이파크,75.05,13,2001,23.0,중개거래,64500,859.4270486342439
2024-11-30,2024,11,제주시,도두일동,블루파크시티,49.2072,6,2018,6.0,중개거래,34300,697.0524638670763
2024-11-30,2024,11,제주시,노형동,중흥에스클래스,59.957,2,2003,21.0,중개거래,53500,892.306152742799
2024-11-30,2024,11,서귀포시,강정동,서귀포강정지구3블럭중흥에스-클래스,84.9297,1,2016,8.0,중개거래,53500,629.9327561500866
2024-12-01,2024,12,제주시,이호이동,성지휴캐슬,82.581,7,2017,7.0,중개거래,33800,409.2951163100471
2024-12-02,2024,12,제주시,연동,연동한일씨티파크,84.8779,14,2014,10.0,중개거래,40000,471.2651938843916
2024-12-02,2024,12,제주시,연동,진호뉴캐슬,83.37,3,2004,20.0,중개거래,22000,263.8838910879213
2024-12-02,2024,12,제주시,조천읍,광명샤인빌,59.2517,4,2006,18.0,중개거래,21000,354.420210728131
2024-12-02,2024,12,제주시,연동,진호뉴캐슬,83.37,3,2004,20.0,중개거래,22000,263.8838910879213
2024-12-02,2024,12,서귀포시,서홍동,스마트리치,72.9361,6,2018,6.0,직거래,26210,359.35565515567737
2024-12-02,2024,12,제주시,연동,가완에어텔,31.91,7,2003,21.0,직거래,6500,203.69790034471953
2024-12-03,2024,12,제주시,외도일동,가인힐,74.21,10,2016,8.0,중개거래,24000,323.4065489826169
2024-12-03,2024,12,제주시,노형동,해한아모르빌2차,83.48,14,2004,20.0,중개거래,31700,379.73167225682795
2024-12-03,2024,12,제주시,일도이동,삼부장미주상,40.2,9,2004,20.0,중개거래,11200,278.60696517412936
2024-12-03,2024,12,제주시,한림읍,제주한림코아루,78.993,6,2016,8.0,중개거래,29800,377.2486169660603
2024-12-03,2024,12,제주시,일도이동,혜성대유,59.82,1,1995,29.0,중개거래,27500,459.71247074557004
2024-12-03,2024,12,제주시,연동,동경원룸,24.64,2,2012,12.0,중개거래,4200,170.45454545454544
2024-12-03,2024,12,제주시,외도일동,부영(2차),84.9873,9,2001,23.0,중개거래,43000,505.9579490112052
2024-12-03,2024,12,서귀포시,강정동,제주강정유승한내들퍼스트오션,84.991,1,2017,7.0,중개거래,48200,567.118871409914
2024-12-03,2024,12,제주시,화북이동,제주삼화엘에이치2단지,84.95,7,2014,10.0,중개거래,61000,718.0694526191877
2024-12-04,2024,12,제주시,연동,"대림(101,102동)",66.85,3,1990,34.0,직거래,28600,427.8234854151085
2024-12-04,2024,12,제주시,노형동,부영1차,80.6583,3,2001,23.0,중개거래,69000,855.4606283544285
2024-12-04,2024,12,제주시,도련일동,다호예그린1차,65.0383,7,2017,7.0,중개거래,28800,442.81600226328175
2024-12-04,2024,12,제주시,건입동,흥남한아름,81.2104,7,2003,21.0,중개거래,17000,209.33279481445723
2024-12-04,2024,12,제주시,이도이동,주공3,39.3,2,1989,35.0,중개거래,35000,890.58524173028
2024-12-04,2024,12,제주시,이도이동,부양장미2차,59.4,1,1995,29.0,중개거래,18000,303.03030303030306
2024-12-04,2024,12,제주시,조천읍,광명샤인빌,84.5989,4,2006,18.0,중개거래,28300,334.5197159773945
2024-12-04,2024,12,서귀포시,서호동,HausD블루오션,84.94,1,2015,9.0,중개거래,43500,512.1262067341653
2024-12-05,2024,12,제주시,노형동,성환그린1차,49.5,5,1996,28.0,중개거래,21700,438.3838383838384
2024-12-05,2024,12,서귀포시,동홍동,동호아트리움,84.9626,4,2019,5.0,중개거래,36300,427.24681212674756
2024-12-05,2024,12,제주시,외도일동,해마루풍경102동,58.2106,2,2013,11.0,직거래,27000,463.8330475892707
2024-12-05,2024,12,제주시,일도이동,일도1차대림,77.02,3,1994,30.0,직거래,30000,389.50921838483515
2024-12-05,2024,12,제주시,연동,가완에어텔,31.91,5,2003,21.0,직거래,6800,213.0993418990912
2024-12-05,2024,12,제주시,외도일동,외도부영1차,39.84,2,2000,24.0,중개거래,16300,409.1365461847389
2024-12-05,2024,12,제주시,외도일동,한탑주상복합,84.57,12,2008,16.0,중개거래,29000,342.9111978242876
2024-12-05,2024,12,제주시,이도이동,영도갤럭시타운,22.3279,6,2017,7.0,중개거래,11700,524.0080795775689
2024-12-05,2024,12,제주시,연동,미도스카이빌,28.95,8,2012,12.0,직거래,7200,248.70466321243524
2024-12-06,2024,12,제주시,일도이동,일도더팰리스,81.06,7,2023,1.0,중개거래,40000,493.4616333580064
2024-12-06,2024,12,제주시,일도이동,일도더팰리스,81.06,7,2023,1.0,중개거래,40000,493.4616333580064
2024-12-06,2024,12,서귀포시,동홍동,대림이편한세상,84.978,2,2001,23.0,중개거래,32000,376.5680529078115
2024-12-06,2024,12,제주시,월평동,제주첨단꿈에그린2단지아파트,84.7938,6,2017,7.0,직거래,53000,625.0456990959244
2024-12-06,2024,12,제주시,연동,타워프로빌,141.66,16,2010,14.0,중개거래,58000,409.431032048567
2024-12-06,2024,12,제주시,연동,라이오니파크1차,56.4539,6,2018,6.0,직거래,22800,403.8693518074039
2024-12-06,2024,12,제주시,일도이동,일도더팰리스,81.06,7,2023,1.0,중개거래,40000,493.4616333580064
2024-12-07,2024,12,제주시,이도이동,주공2차,39.72,4,1988,36.0,중개거래,38500,969.2849949647533
2024-12-07,2024,12,제주시,노형동,노형해모로루엔,84.9635,5,2019,5.0,중개거래,76000,894.5017566366735
2024-12-07,2024,12,서귀포시,강정동,서귀포강정골드클래스,84.9789,12,2017,7.0,중개거래,50500,594.2651646467535
2024-12-07,2024,12,제주시,조천읍,다온팰리스아파트,63.68,1,2017,7.0,중개거래,21500,337.6256281407035
2024-12-07,2024,12,서귀포시,동홍동,동홍동코아루,60.9375,9,2013,11.0,중개거래,29800,489.02564102564105
2024-12-07,2024,12,제주시,도남동,성원1,68.41,5,1993,31.0,직거래,14600,213.41909077620232
2024-12-07,2024,12,제주시,이호이동,성지휴캐슬,82.581,7,2017,7.0,중개거래,33800,409.2951163100471
2024-12-08,2024,12,제주시,조천읍,쉬젠비아채,80.0535,7,2017,7.0,중개거래,30000,374.74938634787986
2024-12-08,2024,12,제주시,도남동,도남해모로리치힐아파트,74.976,2,2019,5.0,중개거래,62500,833.6000853606488
2024-12-08,2024,12,제주시,도남동,도남해모로리치힐아파트,74.976,2,2019,5.0,중개거래,62500,833.6000853606488
2024-12-08,2024,12,제주시,연동,남경하이빌,83.72,5,2003,21.0,중개거래,25000,298.61442904921165
2024-12-08,2024,12,제주시,도남동,도남해모로리치힐아파트,94.984,4,2019,5.0,중개거래,80000,842.2471153036302
2024-12-09,2024,12,제주시,도남동,도남해모로리치힐아파트,59.849,10,2019,5.0,중개거래,58000,969.1055823823289
2024-12-09,2024,12,제주시,연동,제주세기,164.0,3,1990,34.0,중개거래,36000,219.5121951219512
2024-12-09,2024,12,제주시,도련이동,제주삼화사랑으로부영1차,73.9049,9,2013,11.0,중개거래,46900,634.5993296790876
2024-12-09,2024,12,제주시,노형동,해오름,59.56,12,2001,23.0,중개거래,55000,923.4385493619878
2024-12-09,2024,12,제주시,연동,제원3차,55.07,2,1979,45.0,중개거래,34700,630.1071363718903
2024-12-09,2024,12,제주시,도련이동,제주삼화사랑으로부영1차,73.9049,9,2013,11.0,중개거래,46900,634.5993296790876
2024-12-09,2024,12,제주시,연동,연동태홍누리안3차,84.42,13,2009,15.0,중개거래,32500,384.9798625918029
2024-12-09,2024,12,제주시,삼도일동,삼성뜨래별,81.79,6,2016,8.0,중개거래,38500,470.71769164934585
2024-12-09,2024,12,제주시,화북일동,"화북주공2,3단지",59.93,2,1998,26.0,중개거래,26500,442.18254630402134
2024-12-09,2024,12,제주시,아라일동,아라스위첸,101.863,10,2012,12.0,중개거래,83500,819.7284588123264
2024-12-09,2024,12,제주시,삼양이동,제주삼화사랑으로부영5차,84.3616,6,2013,11.0,중개거래,53900,638.9162841861701
2024-12-09,2024,12,제주시,연동,라이오니파크1차,46.0331,5,2018,6.0,직거래,23000,499.64047609220324
2024-12-10,2024,12,제주시,외도일동,외도부영1차,49.896,11,2000,24.0,직거래,20000,400.8337341670675
2024-12-10,2024,12,제주시,외도일동,외도부영1차,59.933,5,2000,24.0,직거래,21000,350.3912702517812
2024-12-10,2024,12,서귀포시,강정동,서귀포강정지구3블럭중흥에스-클래스,84.9297,7,2016,8.0,직거래,66000,777.1133066524432
2024-12-10,2024,12,서귀포시,동홍동,한라(104동),84.67,3,1990,34.0,직거래,16000,188.96893823077832
2024-12-10,2024,12,제주시,용담일동,한라더카운티,84.7488,6,2019,5.0,중개거래,36000,424.7847757136384
2024-12-10,2024,12,제주시,일도이동,일도캐슬휘닉스아파트,84.3502,10,2017,7.0,중개거래,41000,486.0687941463091
2024-12-10,2024,12,제주시,일도이동,삼부장미주상,37.56,4,2004,20.0,중개거래,11500,306.17678381256655
2024-12-10,2024,12,제주시,도남동,도남2차e-편한세상,120.362,3,2005,19.0,중개거래,69000,573.2706335886742
2024-12-10,2024,12,서귀포시,중문동,중문푸른마을,51.88,1,2003,21.0,중개거래,20000,385.5050115651503
2024-12-10,2024,12,서귀포시,중문동,중문푸른마을,51.88,3,2003,21.0,중개거래,23000,443.33076329992286
2024-12-10,2024,12,제주시,한림읍,남건휴먼스3차,60.075,1,2015,9.0,중개거래,16000,266.3337494798169
2024-12-10,2024,12,제주시,연동,대림이편한세상1차,75.014,9,2001,23.0,중개거래,71800,957.1546644626337
2024-12-10,2024,12,제주시,삼도이동,JNC패밀리3차,84.8497,5,2013,11.0,중개거래,32000,377.1374559957195
2024-12-10,2024,12,제주시,삼양이동,제주삼화사랑으로부영3차,84.3616,10,2013,11.0,중개거래,54800,649.584645146607
2024-12-11,2024,12,제주시,이도이동,영도갤럭시타운,22.3279,7,2017,7.0,중개거래,10800,483.69976576390974
2024-12-11,2024,12,제주시,화북일동,삼부빌라,82.1,5,1990,34.0,중개거래,13900,169.30572472594397
2024-12-11,2024,12,제주시,월평동,제주첨단꿈에그린2단지아파트,84.7938,2,2017,7.0,중개거래,49950,589.0760881102156
2024-12-11,2024,12,제주시,월평동,제주첨단꿈에그린2단지아파트,84.7938,2,2017,7.0,중개거래,49950,589.0760881102156
2024-12-11,2024,12,서귀포시,중문동,중문푸른마을,51.88,1,2003,21.0,중개거래,20700,398.9976869699306
2024-12-11,2024,12,서귀포시,서홍동,서강파인힐6차,113.02,6,2020,4.0,중개거래,52500,464.5195540612281
2024-12-12,2024,12,제주시,노형동,중흥에스클래스,59.957,2,2003,21.0,중개거래,52500,875.6275330653635
2024-12-12,2024,12,제주시,이도이동,주공1,59.3,2,1985,39.0,중개거래,67000,1129.8482293423272
2024-12-12,2024,12,제주시,연동,코스모스태홍누리안5차,84.6,12,2013,11.0,중개거래,45000,531.9148936170213
2024-12-12,2024,12,제주시,외도일동,외도부영1차,39.84,9,2000,24.0,중개거래,15970,400.85341365461846
2024-12-12,2024,12,제주시,노형동,중흥에스클래스,59.957,2,2003,21.0,중개거래,52500,875.6275330653635
2024-12-12,2024,12,제주시,노형동,노형이-편한세상,125.659,4,2005,19.0,중개거래,92000,732.140157091812
2024-12-13,2024,12,제주시,외도일동,외도부영1차,49.896,9,2000,24.0,중개거래,20000,400.8337341670675
2024-12-13,2024,12,서귀포시,남원읍,남원에덴아파트,40.0,2,1996,28.0,직거래,7000,175.0
2024-12-13,2024,12,제주시,노형동,부영2차,45.9078,3,2001,23.0,중개거래,30800,670.9099542997051
2024-12-14,2024,12,제주시,삼도일동,아산플라자,84.86,2,2012,12.0,중개거래,32750,385.92976667452274
2024-12-14,2024,12,제주시,외도일동,외도부영1차,59.933,9,2000,24.0,중개거래,27450,458.01144611482823
2024-12-14,2024,12,제주시,아라일동,염광,46.32,3,1990,34.0,중개거래,19800,427.461139896373
2024-12-14,2024,12,서귀포시,동홍동,일호2차,84.96,3,1998,26.0,중개거래,18000,211.86440677966104
2024-12-15,2024,12,제주시,월평동,제주첨단꿈에그린2단지아파트,84.7938,4,2017,7.0,중개거래,49900,588.4864223563515
2024-12-16,2024,12,제주시,건입동,해한아모르빌,84.95,7,2003,21.0,중개거래,21000,247.20423778693348
2024-12-16,2024,12,제주시,일도이동,인화리치빌,82.57,10,2016,8.0,중개거래,30700,371.80574058374714
2024-12-16,2024,12,제주시,애월읍,제주하귀휴먼시아1단지,84.97,4,2010,14.0,중개거래,45600,536.6599976462281
2024-12-16,2024,12,제주시,연동,신동부삼무3차,56.86,10,2005,19.0,중개거래,14500,255.0123109391488
2024-12-16,2024,12,제주시,노형동,부영5차,84.9508,8,2001,23.0,중개거래,66000,776.9202879784534
2024-12-16,2024,12,제주시,삼양이동,동명,84.878,2,1991,33.0,중개거래,25000,294.54039916114897
2024-12-17,2024,12,제주시,일도이동,삼화,84.96,1,1992,32.0,직거래,22750,267.77306967984936
2024-12-17,2024,12,서귀포시,중문동,중문미듬하나로,57.3812,1,2002,22.0,중개거래,14000,243.98234961973608
2024-12-17,2024,12,서귀포시,서호동,HausD블루오션,84.94,3,2015,9.0,중개거래,45000,529.785731104309
2024-12-17,2024,12,서귀포시,동홍동,주공1,39.69,4,1988,36.0,중개거래,14300,360.29226505416983
2024-12-17,2024,12,제주시,일도이동,일도수선화,49.06,2,1993,31.0,중개거래,22000,448.4304932735426
2024-12-17,2024,12,제주시,연동,청목더웰연동,17.6127,3,2018,6.0,중개거래,7400,420.1513680469207
2024-12-17,2024,12,제주시,일도이동,일도신천지,59.97,2,1993,31.0,중개거래,26500,441.88761047190263
2024-12-18,2024,12,제주시,외도일동,외도타워,84.823,7,2013,11.0,중개거래,31000,365.4669134550771
2024-12-18,2024,12,제주시,용담일동,한라더카운티,84.9506,7,2019,5.0,중개거래,36000,423.7757002304869
2024-12-18,2024,12,제주시,일도이동,대유대림아파트,84.945,2,1997,27.0,직거래,56500,665.1362646418271
2024-12-18,2024,12,제주시,용담일동,한라더카운티,84.9506,7,2019,5.0,중개거래,36000,423.7757002304869
2024-12-18,2024,12,서귀포시,동홍동,동홍동센트레빌,84.9196,6,2021,3.0,중개거래,49000,577.0163778444552
2024-12-18,2024,12,제주시,연동,연동한일씨티파크,84.9049,16,2014,10.0,중개거래,43000,506.4489799764207
2024-12-18,2024,12,제주시,연동,연동엘리시아3차,79.83,10,2013,11.0,중개거래,37000,463.48490542402607
2024-12-19,2024,12,제주시,일도이동,예그린하우스텔5차,32.07,6,2017,7.0,직거래,13400,417.8359837854693
2024-12-19,2024,12,제주시,노형동,노형뜨란채,84.67,2,2006,18.0,중개거래,56000,661.3912838077241
2024-12-19,2024,12,제주시,일도이동,예그린하우스텔5차,32.07,4,2017,7.0,직거래,13400,417.8359837854693
2024-12-19,2024,12,제주시,연동,연동뜨레모아,84.9044,4,2016,8.0,중개거래,59000,694.8992042815214
2024-12-19,2024,12,제주시,아라일동,아라천일,82.74,5,1992,32.0,직거래,20000,241.72105390379502
2024-12-19,2024,12,제주시,아라일동,아라원신,121.925,3,1992,32.0,중개거래,46000,377.2811154398196
2024-12-19,2024,12,제주시,외도일동,외도부영1차,39.84,8,2000,24.0,중개거래,17900,449.29718875502004
2024-12-19,2024,12,제주시,외도일동,부영(2차),84.9873,8,2001,23.0,중개거래,39400,463.59867886142985
2024-12-19,2024,12,제주시,노형동,대원상록수5차,84.9997,8,2005,19.0,중개거래,37800,444.70745190865375
2024-12-19,2024,12,제주시,일도이동,예그린하우스텔5차,31.72,5,2017,7.0,직거래,13400,422.4464060529634
2024-12-19,2024,12,서귀포시,중문동,중문푸른마을,59.99,5,2003,21.0,중개거래,18900,315.05250875145856
2024-12-20,2024,12,제주시,연동,연동가나휘닉스1,84.9,9,2011,13.0,중개거래,38000,447.585394581861
2024-12-20,2024,12,서귀포시,중문동,중문푸른마을,51.88,1,2003,21.0,중개거래,23000,443.33076329992286
2024-12-20,2024,12,제주시,화북이동,부웅크리스탈6차아파트,83.27,2,2019,5.0,중개거래,31500,378.2874984988592
2024-12-20,2024,12,서귀포시,서귀동,서귀포의꿈,27.4,5,2014,10.0,중개거래,7100,259.1240875912409
2024-12-20,2024,12,제주시,외도일동,해마루풍경102동,54.4914,5,2013,11.0,중개거래,19000,348.678874097564
2024-12-20,2024,12,제주시,노형동,노형벽강하이본타워7차,76.1583,11,2020,4.0,중개거래,54700,718.2408220771734
2024-12-20,2024,12,제주시,용담이동,용두암현대3,84.93,2,1992,32.0,중개거래,26000,306.13446367596845
2024-12-20,2024,12,제주시,노형동,재영윈저캐슬,40.36,6,2013,11.0,중개거래,15000,371.6551040634291
2024-12-20,2024,12,서귀포시,강정동,제주강정유승한내들퍼스트오션,84.991,2,2017,7.0,중개거래,50000,588.2975844501183
2024-12-21,2024,12,제주시,건입동,건입미화,84.99,3,1994,30.0,직거래,21500,252.97093775738324
2024-12-21,2024,12,서귀포시,서호동,HausD블루오션,84.94,7,2015,9.0,중개거래,44800,527.4311278549565
2024-12-22,2024,12,서귀포시,동홍동,동홍동센트레빌,78.9617,3,2021,3.0,중개거래,44500,563.5643609496757
2024-12-22,2024,12,제주시,화북이동,제주삼화사랑으로부영2차,84.3616,2,2013,11.0,중개거래,53000,628.2479232257331
2024-12-22,2024,12,서귀포시,동홍동,동홍동센트레빌,78.9617,3,2021,3.0,중개거래,44500,563.5643609496757
2024-12-23,2024,12,제주시,애월읍,제주하귀휴먼시아1단지,84.72,1,2010,14.0,중개거래,41200,486.3078375826251
2024-12-23,2024,12,제주시,도남동,송화,101.15,2,2001,23.0,중개거래,21600,213.5442412259021
2024-12-23,2024,12,제주시,삼양이동,제주삼화사랑으로부영3차,66.4409,11,2013,11.0,중개거래,45500,684.8191400176698
2024-12-23,2024,12,제주시,연동,예그린하우스텔,28.5825,11,2011,13.0,중개거래,8300,290.38747485349427
2024-12-23,2024,12,제주시,도남동,송화,101.15,2,2001,23.0,중개거래,21600,213.5442412259021
2024-12-23,2024,12,제주시,삼양이동,제주삼화사랑으로부영3차,66.4409,11,2013,11.0,중개거래,45500,684.8191400176698
2024-12-23,2024,12,제주시,노형동,노형해모로루엔,84.9635,12,2019,5.0,직거래,85000,1000.4295962383848
2024-12-23,2024,12,제주시,삼양이동,제주삼화사랑으로부영3차,66.4409,11,2013,11.0,중개거래,45500,684.8191400176698
2024-12-24,2024,12,제주시,노형동,중흥에스클래스,84.9963,6,2003,21.0,중개거래,63000,741.2087349684633
2024-12-24,2024,12,서귀포시,서홍동,지오빌Ⅱ-2차,84.3708,6,2013,11.0,중개거래,38500,456.3190108426138
2024-12-24,2024,12,제주시,일도이동,일도캐슬휘닉스아파트,84.2312,2,2017,7.0,중개거래,30800,365.6602304134335
2024-12-24,2024,12,제주시,노형동,해오름,59.56,8,2001,23.0,직거래,32000,537.2733378106111
2024-12-24,2024,12,서귀포시,서홍동,동남한올레,84.9,6,2012,12.0,중개거래,27900,328.6219081272085
2024-12-24,2024,12,제주시,조천읍,함덕천마에코피아,44.6269,2,2018,6.0,중개거래,15500,347.3241475432979
2024-12-24,2024,12,제주시,외도일동,한탑주상복합,84.57,6,2008,16.0,중개거래,28000,331.0866737613811
2024-12-25,2024,12,제주시,연동,해월루,19.6895,5,2012,12.0,중개거래,6300,319.9674953655502
2024-12-26,2024,12,제주시,연동,해월루,21.138,8,2012,12.0,중개거래,6200,293.3106254139464
2024-12-26,2024,12,제주시,조천읍,광명샤인빌,84.5989,4,2006,18.0,중개거래,27800,328.6094736456384
2024-12-26,2024,12,제주시,노형동,인텔리젼트한빛,84.8695,4,2004,20.0,중개거래,39800,468.95527839801105
2024-12-26,2024,12,서귀포시,강정동,제주강정유승한내들퍼스트오션,84.991,7,2017,7.0,중개거래,58000,682.4251979621372
2024-12-27,2024,12,제주시,월평동,제주첨단꿈에그린3단지아파트,84.7938,5,2018,6.0,중개거래,50000,589.6657538640796
2024-12-27,2024,12,제주시,연동,제주세기,164.0,3,1990,34.0,중개거래,38500,234.7560975609756
2024-12-27,2024,12,제주시,노형동,해오름,59.56,6,2001,23.0,중개거래,51200,859.6373404969778
2024-12-27,2024,12,제주시,일도이동,일도더팰리스,88.82,9,2023,1.0,직거래,58450,658.0725061922991
2024-12-27,2024,12,서귀포시,중문동,중문미듬하나로,53.8513,3,2002,22.0,중개거래,13200,245.11943072869178
2024-12-27,2024,12,서귀포시,중문동,중문남해오네뜨오션힐,84.89,3,2016,8.0,중개거래,31000,365.1784662504418
2024-12-27,2024,12,제주시,삼양이동,제주삼화사랑으로부영5차,84.3616,2,2013,11.0,중개거래,52800,625.8771763456359
2024-12-28,2024,12,제주시,구좌읍,라메르힐,72.3458,4,2017,7.0,중개거래,25900,358.0028142615052
2024-12-28,2024,12,서귀포시,동홍동,제이원타워,15.2,9,2015,9.0,중개거래,4750,312.5
2024-12-28,2024,12,서귀포시,동홍동,동홍반석아르미,79.8388,4,2003,21.0,중개거래,21000,263.0300054610039
2024-12-28,2024,12,제주시,연동,남해오네뜨,32.39,8,2019,5.0,중개거래,18500,571.1639394874961
2024-12-28,2024,12,서귀포시,강정동,서귀포강정지구3블럭중흥에스-클래스,84.9297,6,2016,8.0,중개거래,50500,594.6094240295209
2024-12-28,2024,12,제주시,노형동,현대아이파크,75.05,8,2001,23.0,중개거래,63700,848.767488341106
2024-12-28,2024,12,서귀포시,동홍동,제이원타워,15.2,8,2015,9.0,중개거래,4750,312.5
2024-12-30,2024,12,제주시,노형동,해오름,59.56,6,2001,23.0,중개거래,55000,923.4385493619878
2024-12-30,2024,12,제주시,연동,고정아파트,84.76,5,2016,8.0,중개거래,51000,601.6989145823501
2024-12-30,2024,12,제주시,노형동,노형뜨란채,75.65,9,2006,18.0,중개거래,57000,753.4699272967614
2024-12-30,2024,12,제주시,도련이동,제주삼화사랑으로부영1차,84.3616,3,2013,11.0,중개거래,52500,622.3210560254903
2024-12-30,2024,12,제주시,연동,디지털한빛,79.9929,1,2005,19.0,중개거래,47000,587.5521452528911
2024-12-30,2024,12,서귀포시,동홍동,센트럴팰리스,18.44,5,2018,6.0,중개거래,6000,325.3796095444685
2024-12-31,2024,12,제주시,이도이동,길용파크빌라트,99.18,6,2003,21.0,직거래,25000,252.06694898164952
2024-12-31,2024,12,제주시,노형동,부영2차,45.9078,8,2001,23.0,중개거래,32800,714.4755357477378
