날짜,가격_만원,전용면적_㎡,행정구역,단가_만원_per_㎡
2024-03-23,42000,84.85,애월읍,494.9911608721273
2024-03-23,24000,84.99,제주시,282.3861630780092
2024-03-23,50500,84.9789,서귀포시,594.2651646467535
2024-03-23,29900,81.228,제주시,368.0996700645098
2024-03-23,42000,84.85,애월읍,494.9911608721273
2024-03-23,24000,84.99,제주시,282.3861630780092
2024-03-24,22100,69.3757,제주시,318.55534430643587
2024-03-24,42500,79.004,서귀포시,537.9474456989519
2024-03-24,22100,69.3757,제주시,318.55534430643587
2024-03-25,26000,72.673,한림읍,357.76698361152006
2024-03-25,54000,84.3616,제주시,640.1016576262186
2024-03-25,54000,84.3616,제주시,640.1016576262186
2024-03-25,35400,84.7695,서귀포시,417.6030293914675
2024-03-25,25000,152.66,제주시,163.76260972094852
2024-03-25,58800,75.18,제주시,782.1229050279329
2024-03-25,25800,79.6112,제주시,324.07500452197684
2024-03-25,5700,18.5225,제주시,307.7338372249966
2024-03-25,15000,54.4124,제주시,275.67245701347485
2024-03-25,22700,73.9403,안덕면,307.004434658772
2024-03-25,5700,18.5225,제주시,307.7338372249966
2024-03-26,26100,72.8309,한림읍,358.3643755603734
2024-03-26,38000,84.72,애월읍,448.5363550519358
2024-03-26,32000,45.9078,제주시,697.0493031685247
2024-03-26,15500,48.3994,제주시,320.25190394922254
2024-03-26,45000,84.9196,서귀포시,529.9130000612344
2024-03-26,27300,82.94,제주시,329.153605015674
2024-03-27,11700,78.0,서귀포시,150.0
2024-03-27,32500,84.8154,서귀포시,383.18512911570303
2024-03-27,41500,84.85,애월읍,489.09840895698295
2024-03-27,55000,84.46,제주시,651.195832346673
2024-03-27,20000,83.19,제주시,240.41351123933165
2024-03-28,66000,84.9297,서귀포시,777.1133066524432
2024-03-28,75000,84.9994,제주시,882.3591695941384
2024-03-28,28000,84.89,대정읍,329.8386146778183
2024-03-28,8600,35.25,서귀포시,243.97163120567376
2024-03-28,24000,46.32,제주시,518.1347150259068
2024-03-28,59000,101.8684,제주시,579.178626541695
2024-03-28,21000,68.492,제주시,306.6051509665362
2024-03-29,17000,49.87,서귀포시,340.8863043914177
2024-03-29,45200,84.9873,제주시,531.8441696582901
2024-03-29,31000,59.965,제주시,516.9682314683565
2024-03-29,31500,77.44,제주시,406.76652892561987
2024-03-30,24900,55.5069,서귀포시,448.59287764223905
2024-03-30,25500,83.3861,서귀포시,305.80636341068833
2024-03-30,7100,28.24,제주시,251.41643059490087
2024-03-30,43500,84.85,애월읍,512.6694166175604
2024-03-30,60000,84.9508,제주시,706.2911708895031
2024-03-30,54000,84.3616,제주시,640.1016576262186
2024-03-30,6000,18.0625,제주시,332.1799307958477
2024-03-31,46000,59.56,제주시,772.3304231027535
2024-03-31,8000,28.5825,제주시,279.89154202746437
2024-03-31,8000,40.0,서귀포시,200.0
2024-04-01,41500,84.84,애월읍,489.1560584629891
2024-04-01,29000,71.99,제주시,402.8337269065148
2024-04-01,15500,26.94,서귀포시,575.3526354862657
2024-04-01,38000,84.9213,서귀포시,447.47313100482444
2024-04-01,80000,101.9934,서귀포시,784.3644784858628
2024-04-01,23900,51.88,서귀포시,460.67848882035463
2024-04-01,9500,59.85,한림읍,158.73015873015873
2024-04-01,72000,84.9767,제주시,847.2910809669004
2024-04-01,23800,84.75,제주시,280.8259587020649
2024-04-01,22700,51.88,서귀포시,437.5481881264456
2024-04-02,60000,84.98,제주시,706.0484819957637
2024-04-02,31500,84.81,제주시,371.4184648036788
2024-04-02,70000,84.991,제주시,823.6166182301655
2024-04-02,12500,40.06,제주시,312.03195207189214
2024-04-02,42000,84.67,애월읍,496.04346285579305
2024-04-03,8400,66.81,서귀포시,125.72968118545127
2024-04-03,31000,45.9078,제주시,675.2665124445083
2024-04-03,33100,79.56,제주시,416.0382101558572
2024-04-03,63300,75.05,제주시,843.437708194537
2024-04-03,52500,84.3616,제주시,622.3210560254903
2024-04-03,62000,84.9508,제주시,729.8342099191532
2024-04-03,34000,84.9353,제주시,400.3047025206245
2024-04-03,12000,40.62,제주시,295.4209748892172
2024-04-03,52000,97.8898,제주시,531.2095846553982
2024-04-04,75000,84.9813,제주시,882.5471015388091
2024-04-04,30000,84.94,제주시,353.19048740287263
2024-04-04,8600,35.94,서귀포시,239.2877017250974
2024-04-04,10000,49.8737,서귀포시,200.50647936688074
2024-04-04,66500,80.6583,제주시,824.4656780517319
2024-04-04,75000,84.9753,제주시,882.6094170894365
2024-04-04,24800,60.9375,서귀포시,406.97435897435895
2024-04-04,37000,70.39,제주시,525.6428469953119
2024-04-05,54000,84.97,애월읍,635.5184182652702
2024-04-05,16000,73.66,제주시,217.21422753190336
2024-04-05,36000,81.44,제주시,442.04322200392926
2024-04-05,32000,59.93,제주시,533.9562823293843
2024-04-05,30000,84.98,제주시,353.02424099788186
2024-04-06,62000,84.9508,제주시,729.8342099191532
2024-04-06,23200,84.67,제주시,274.0049604346286
2024-04-06,48000,84.9196,서귀포시,565.24053339865
2024-04-06,24800,60.9375,서귀포시,406.97435897435895
2024-04-06,30000,84.566,서귀포시,354.7525010051321
2024-04-07,17500,53.0916,제주시,329.61899810892874
2024-04-08,34000,45.9078,제주시,740.6148846165576
2024-04-08,28000,49.5,제주시,565.6565656565657
2024-04-08,29800,84.6909,제주시,351.86779217129583
2024-04-08,51000,84.945,제주시,600.388486667844
2024-04-08,28000,84.89,제주시,329.8386146778183
2024-04-08,23500,107.36,서귀포시,218.88971684053652
2024-04-08,5750,15.2,서귀포시,378.2894736842105
2024-04-08,39900,82.31,제주시,484.7527639411979
2024-04-08,31500,83.521,제주시,377.15065672106414
2024-04-08,18800,73.1,제주시,257.1819425444597
2024-04-09,16000,39.87,제주시,401.3042387760221
2024-04-09,43800,84.61,제주시,517.6693062285782
2024-04-09,15000,49.9704,제주시,300.1777052014793
2024-04-09,23500,84.75,서귀포시,277.28613569321533
2024-04-09,5750,15.2,서귀포시,378.2894736842105
2024-04-09,28000,63.9082,서귀포시,438.1284404818161
2024-04-09,60000,84.9297,서귀포시,706.466642411312
2024-04-09,50500,84.3616,제주시,598.6135872245193
2024-04-10,41700,84.8055,제주시,491.7133912305216
2024-04-10,40500,84.67,애월읍,478.3276248966576
2024-04-10,32500,84.98,서귀포시,382.4429277477053
2024-04-10,22000,59.96,제주시,366.91127418278853
2024-04-10,17500,40.06,제주시,436.844732900649
2024-04-11,73700,84.9813,제주시,867.2496184454698
2024-04-11,31000,45.9078,제주시,675.2665124445083
2024-04-11,47000,141.95,제주시,331.1025008805918
2024-04-11,12000,17.6127,제주시,681.3265427787903
2024-04-11,9000,30.9,서귀포시,291.2621359223301
2024-04-12,49000,129.86,제주시,377.3294316956722
2024-04-12,14300,21.2369,제주시,673.356280813113
2024-04-12,6900,23.132,제주시,298.2880857686322
2024-04-12,5030,15.2,서귀포시,330.92105263157896
2024-04-12,33600,84.89,서귀포시,395.806337613382
2024-04-13,56900,84.97,애월읍,669.6481110980346
2024-04-13,30500,84.84,제주시,359.5002357378595
2024-04-13,13800,22.36,제주시,617.1735241502683
2024-04-14,62000,84.9508,제주시,729.8342099191532
2024-04-14,15400,40.06,제주시,384.42336495257115
2024-04-15,16600,58.68,제주시,282.8902522154056
2024-04-15,44000,74.94,서귀포시,587.1363757672805
2024-04-15,27000,83.83,제주시,322.0804008111655
2024-04-15,25000,59.58,제주시,419.6038939241356
2024-04-15,24600,67.93,제주시,362.13749447961135
2024-04-15,27000,83.83,제주시,322.0804008111655
2024-04-15,68600,148.7272,서귀포시,461.2471693140192
2024-04-16,12300,41.68,제주시,295.10556621881
2024-04-16,12000,78.53,대정읍,152.80784413599898
2024-04-16,13000,74.6,서귀포시,174.2627345844504
2024-04-16,9500,59.7,서귀포시,159.1289782244556
2024-04-16,15700,81.15,서귀포시,193.46888478126925
2024-04-17,29500,59.965,제주시,491.9536396231135
2024-04-17,10500,55.81,서귀포시,188.13832646479125
2024-04-17,15000,46.955,제주시,319.4547971462038
2024-04-17,52300,97.8898,제주시,534.2742553361024
2024-04-17,43500,84.9873,제주시,511.84118097645177
2024-04-17,44000,84.84,애월읍,518.6232909005186
2024-04-17,57000,75.18,제주시,758.1803671189145
2024-04-17,33000,83.34,제주시,395.9683225341972
2024-04-17,27000,84.04,제주시,321.2755830556877
2024-04-18,14000,21.2369,제주시,659.2299252715792
2024-04-18,50000,84.9921,서귀포시,588.2899704796093
2024-04-18,30000,59.933,제주시,500.5589575025445
2024-04-18,31700,84.81,제주시,373.7766772786228
2024-04-18,20000,47.71,제주시,419.1993292810731
2024-04-18,23500,59.58,제주시,394.4276602886875
2024-04-18,17000,54.83,제주시,310.049243115083
2024-04-19,17300,39.84,제주시,434.2369477911646
2024-04-19,101200,133.2801,제주시,759.3031517833494
2024-04-19,14800,53.325,제주시,277.54336615096105
2024-04-19,14000,75.62,대정읍,185.13620735255222
2024-04-19,27000,84.7,제주시,318.7721369539551
2024-04-19,32000,84.92,제주시,376.82524729156853
2024-04-19,8500,18.44,서귀포시,460.95444685466373
2024-04-19,68000,84.5,제주시,804.7337278106509
2024-04-19,34500,153.29,제주시,225.06360493182856
2024-04-19,88700,107.5605,제주시,824.6521724982683
2024-04-19,101200,133.2801,제주시,759.3031517833494
2024-04-19,34000,59.93,제주시,567.3285499749708
2024-04-20,64000,80.6583,제주시,793.4707277490352
2024-04-20,31800,45.9078,제주시,692.6927450237214
2024-04-20,45000,66.4409,제주시,677.2936549625306
2024-04-21,30000,45.9078,제주시,653.4837217204919
2024-04-21,7950,17.6127,제주시,451.37883459094854
2024-04-21,83000,101.9994,제주시,813.7302768447659
2024-04-22,44500,84.94,서귀포시,523.8992229809277
2024-04-22,27000,59.965,제주시,450.262653214375
2024-04-22,33700,78.8063,제주시,427.63078586356676
2024-04-22,19000,59.83,제주시,317.5664382416848
2024-04-22,76000,84.9813,제주시,894.3143962259932
2024-04-22,39000,83.93,제주시,464.67294173716186
2024-04-22,22400,59.2517,제주시,378.04822477667307
2024-04-22,19400,42.3325,제주시,458.27673773105766
2024-04-23,16000,39.66,서귀포시,403.4291477559254
2024-04-23,39100,84.933,제주시,460.36287426559755
2024-04-23,8600,35.94,서귀포시,239.2877017250974
2024-04-23,73700,84.9908,제주시,867.1526800547824
2024-04-23,26000,84.885,서귀포시,306.2967544324674
2024-04-23,25000,84.15,제주시,297.08853238265
2024-04-23,12300,69.74,제주시,176.36937195296818
2024-04-23,32000,84.65,서귀포시,378.02717070289424
2024-04-23,16000,39.66,서귀포시,403.4291477559254
2024-04-24,46800,84.9875,서귀포시,550.6692160611855
2024-04-24,76000,84.9813,제주시,894.3143962259932
2024-04-24,18000,82.3378,서귀포시,218.61162187962273
2024-04-24,8500,47.1662,서귀포시,180.2137971683112
2024-04-24,46800,84.9875,서귀포시,550.6692160611855
2024-04-24,63500,84.9963,제주시,747.0913439761495
2024-04-24,76000,84.9813,제주시,894.3143962259932
2024-04-24,76000,84.9813,제주시,894.3143962259932
2024-04-24,20500,42.8039,제주시,478.92832195197167
2024-04-25,27980,59.98,제주시,466.48882960987
2024-04-25,31500,82.61,제주시,381.3097687931243
2024-04-25,29500,60.9375,서귀포시,484.1025641025641
2024-04-25,47150,84.9196,서귀포시,555.2310656197155
2024-04-26,18000,68.7117,서귀포시,261.96411964774563
2024-04-26,24300,56.778,제주시,427.98266934375994
2024-04-26,38000,84.13,제주시,451.6819208368002
2024-04-26,17000,84.46,제주시,201.2787118162444
2024-04-26,38900,84.9873,제주시,457.71544689618327
2024-04-26,19500,59.96,제주시,325.21681120747166
2024-04-27,36000,84.785,제주시,424.6034086218081
2024-04-27,5000,15.2,서귀포시,328.94736842105266
2024-04-27,36000,84.785,제주시,424.6034086218081
2024-04-27,36000,84.785,제주시,424.6034086218081
2024-04-27,10500,39.3,제주시,267.17557251908397
2024-04-27,26200,76.0397,제주시,344.5568564841787
2024-04-28,21500,49.896,제주시,430.89626422959753
2024-04-28,71000,59.3,제주시,1197.3018549747048
2024-04-29,16200,44.6269,제주시,363.0097542065436
2024-04-29,42000,64.7,제주시,649.1499227202472
2024-04-29,51000,97.8898,제주시,520.9940157197175
2024-04-29,51000,84.3616,제주시,604.5404544247621
2024-04-29,17500,53.27,서귀포시,328.51511169513793
2024-04-29,11000,34.7636,제주시,316.4229251285828
2024-04-30,31200,84.978,서귀포시,367.1538515851162
2024-04-30,22000,51.88,서귀포시,424.05551272166537
2024-04-30,85000,106.46,제주시,798.4219425136201
2024-04-30,23800,51.88,서귀포시,458.7509637625289
2024-04-30,18000,49.87,서귀포시,360.93843994385406
2024-04-30,5500,21.138,제주시,260.1949096414041
2024-04-30,39000,84.94,서귀포시,459.1476336237344
2024-04-30,34900,84.65,서귀포시,412.28588304784404
2024-04-30,49000,84.945,제주시,576.84384013185
2024-04-30,40500,84.9873,제주시,476.54178918497234
2024-04-30,64000,80.6583,제주시,793.4707277490352
2024-04-30,93000,125.659,제주시,740.0982022775925
2024-04-30,96000,125.659,제주시,763.9723378349341
2024-04-30,13500,54.61,제주시,247.20747115912837
2024-05-01,26500,59.933,제주시,442.160412460581
2024-05-01,29500,83.65,제주시,352.65989240884636
2024-05-01,45000,73.9049,제주시,608.8906148306811
2024-05-01,41000,84.94,서귀포시,482.6936661172592
2024-05-01,47250,66.4409,제주시,711.1583377106572
2024-05-02,65000,80.6583,제주시,805.8687078701138
2024-05-02,35800,84.925,제주시,421.5484250809538
2024-05-02,53000,84.94,서귀포시,623.9698610784083
2024-05-02,21500,54.4914,제주시,394.55767332092773
2024-05-02,69500,84.9908,제주시,817.7355666730988
2024-05-02,16500,39.69,서귀포시,415.7218442932729
2024-05-02,65000,80.6583,제주시,805.8687078701138
2024-05-03,48000,84.94,서귀포시,565.1047798445962
2024-05-03,25300,60.9375,서귀포시,415.1794871794872
2024-05-03,6000,15.2,서귀포시,394.7368421052632
2024-05-03,74000,84.978,제주시,870.813622349314
2024-05-03,18000,59.875,제주시,300.62630480167013
2024-05-03,18000,58.8,서귀포시,306.12244897959187
2024-05-03,43000,181.66,제주시,236.70593416272158
2024-05-03,43200,84.72,애월읍,509.91501416430594
2024-05-03,48000,84.94,서귀포시,565.1047798445962
2024-05-04,20000,59.0275,제주시,338.8251238829359
2024-05-04,27000,59.933,제주시,450.5030617522901
2024-05-05,21000,63.68,제주시,329.77386934673365
2024-05-06,37000,77.9131,제주시,474.88804835130423
2024-05-06,19500,84.9915,서귀포시,229.4347081767
2024-05-07,42000,84.85,애월읍,494.9911608721273
2024-05-07,41900,84.72,애월읍,494.5703493862134
2024-05-07,24700,56.778,제주시,435.02765155517983
2024-05-07,9180,36.447,서귀포시,251.87258210552307
2024-05-07,12000,67.31,제주시,178.27960184222255
2024-05-07,43000,84.94,제주시,506.2396986107841
2024-05-07,45000,73.9049,제주시,608.8906148306811
2024-05-07,90000,149.8418,제주시,600.633468097687
2024-05-07,12000,30.02,제주시,399.73351099267154
2024-05-07,22500,59.93,제주시,375.43801101284834
2024-05-08,48000,84.7938,제주시,566.0791237095165
2024-05-08,23500,51.88,서귀포시,452.96838858905164
2024-05-09,12000,59.84,서귀포시,200.53475935828877
2024-05-09,23500,83.6878,애월읍,280.8055654468154
2024-05-09,23500,83.6878,애월읍,280.8055654468154
2024-05-09,59400,101.8684,제주시,583.1052612979099
2024-05-09,52000,84.7938,제주시,613.2523840186428
2024-05-09,8000,59.58,서귀포시,134.2732460557234
2024-05-09,35000,84.9455,안덕면,412.0288891112537
2024-05-10,11000,59.84,서귀포시,183.8235294117647
2024-05-10,31500,84.978,서귀포시,370.6841770811269
2024-05-10,18250,84.54,서귀포시,215.87414241779038
2024-05-10,28000,84.92,제주시,329.72209138012244
2024-05-10,50000,84.3616,제주시,592.6867200242765
2024-05-10,16000,66.98,제주시,238.87727679904447
2024-05-10,6500,19.6895,제주시,330.1251936311232
2024-05-10,31500,82.049,제주시,383.91692768955136
2024-05-11,46000,78.9617,서귀포시,582.5609124423613
2024-05-11,20500,51.8065,제주시,395.70324187119377
2024-05-11,19400,59.83,제주시,324.2520474678255
2024-05-11,41400,73.9049,제주시,560.1793656442266
2024-05-11,41400,73.9049,제주시,560.1793656442266
2024-05-11,35000,77.8844,제주시,449.38395879020703
2024-05-11,38500,78.9661,애월읍,487.55098706913475
2024-05-12,30000,59.82,제주시,501.5045135406219
2024-05-12,24900,74.56,제주시,333.95922746781116
2024-05-12,23500,59.8575,제주시,392.5990895042392
2024-05-12,27000,59.99,서귀포시,450.07501250208367
2024-05-13,11900,40.0,서귀포시,297.5
2024-05-13,5100,15.2,서귀포시,335.5263157894737
2024-05-13,64300,80.6583,제주시,797.1901217853588
2024-05-13,65000,80.6583,제주시,805.8687078701138
2024-05-13,5100,15.2,서귀포시,335.5263157894737
2024-05-13,64300,80.6583,제주시,797.1901217853588
2024-05-14,9800,42.06,서귀포시,233.0004755111745
2024-05-14,10500,84.87,애월읍,123.71862849063272
2024-05-14,47000,40.32,제주시,1165.6746031746031
2024-05-14,23500,84.898,제주시,276.8027515371387
2024-05-14,36000,84.3708,서귀포시,426.68790624244406
2024-05-14,61500,84.9508,제주시,723.9484501617407
2024-05-14,19500,42.3325,제주시,460.6389889564755
2024-05-15,9200,45.42,서귀포시,202.55394099515632
2024-05-15,67000,84.9508,제주시,788.6918074932785
2024-05-15,44000,84.9873,제주시,517.7244129416983
2024-05-15,33000,83.34,제주시,395.9683225341972
2024-05-15,19500,39.3,서귀포시,496.1832061068703
2024-05-16,12000,59.4341,서귀포시,201.90429399957264
2024-05-16,27300,84.79,서귀포시,321.97193065219955
2024-05-16,95000,108.4439,제주시,876.0289882602895
2024-05-16,44000,84.84,애월읍,518.6232909005186
2024-05-16,33000,84.6965,제주시,389.6264898785664
2024-05-16,8000,28.3455,제주시,282.23174754370183
2024-05-16,75000,84.978,제주시,882.5813740026831
2024-05-16,22700,38.9956,제주시,582.116956784868
2024-05-16,56900,84.9933,제주시,669.4645342632889
2024-05-17,28000,69.1938,제주시,404.6605331691568
2024-05-17,39000,84.045,서귀포시,464.0371229698376
2024-05-17,75000,84.9753,제주시,882.6094170894365
2024-05-17,49700,84.9196,서귀포시,585.2594689565188
2024-05-17,12500,49.68,서귀포시,251.61030595813205
2024-05-17,51900,84.991,서귀포시,610.6528926592227
2024-05-17,39000,39.69,제주시,982.615268329554
2024-05-17,18700,84.51,서귀포시,221.27558868772925
2024-05-19,11200,57.33,제주시,195.36019536019538
2024-05-20,65500,74.976,제주시,873.6128894579599
2024-05-20,12000,59.79,한림읍,200.70245860511793
2024-05-20,57500,84.3616,제주시,681.589728027918
2024-05-20,57500,84.3616,제주시,681.589728027918
2024-05-20,9500,39.3,제주시,241.73027989821884
2024-05-20,42800,84.9873,제주시,503.60465622510657
2024-05-20,42300,74.94,서귀포시,564.4515612489993
2024-05-20,19500,59.9,제주시,325.54257095158596
2024-05-20,19000,79.2496,제주시,239.74884415820395
2024-05-20,12000,22.36,제주시,536.6726296958856
2024-05-20,50000,84.2396,제주시,593.5450785616266
2024-05-20,39000,74.4974,제주시,523.5082029708419
2024-05-20,73500,84.9908,제주시,864.7994841794642
2024-05-20,16200,78.39,제주시,206.65901262916188
2024-05-20,42300,74.94,서귀포시,564.4515612489993
2024-05-21,84000,84.9071,제주시,989.3165589214565
2024-05-21,23500,83.55,제주시,281.2687013764213
2024-05-21,19000,84.93,서귀포시,223.71364653243847
2024-05-22,10000,67.86,서귀포시,147.36221632773356
2024-05-22,27000,84.48,제주시,319.6022727272727
2024-05-22,21500,47.71,제주시,450.63927897715365
2024-05-22,48000,84.9789,서귀포시,564.8460970899836
2024-05-22,29000,79.36,서귀포시,365.4233870967742
2024-05-22,41000,86.15,제주시,475.91410330818337
2024-05-23,25000,78.35,서귀포시,319.08104658583284
2024-05-23,58500,101.8684,제주시,574.2703330964264
2024-05-23,43000,121.925,제주시,352.67582530244005
2024-05-23,44100,66.4409,제주시,663.74778186328
2024-05-23,33000,84.66,제주시,389.7944720056698
2024-05-24,17800,49.87,서귀포시,356.9280128333668
2024-05-24,10000,18.44,서귀포시,542.2993492407809
2024-05-24,8900,37.05,제주시,240.21592442645075
2024-05-24,25100,59.933,제주시,418.80099444379556
2024-05-24,24000,59.6725,제주시,402.19531610038126
2024-05-24,15700,39.0,서귀포시,402.56410256410254
2024-05-25,16100,39.0,서귀포시,412.8205128205128
2024-05-25,20000,59.58,제주시,335.6831151393085
2024-05-25,68000,76.6417,제주시,887.2454551503946
2024-05-26,34900,45.9078,제주시,760.2193962681723
2024-05-26,21600,66.98,제주시,322.48432367871004
2024-05-26,35800,82.01,서귀포시,436.53213022802095
2024-05-27,23800,51.88,서귀포시,458.7509637625289
2024-05-27,20800,70.1115,서귀포시,296.6703037304864
2024-05-27,20800,70.1115,서귀포시,296.6703037304864
2024-05-27,18500,39.79,서귀포시,464.94093993465697
2024-05-27,7000,37.05,제주시,188.93387314439948
2024-05-27,43600,84.97,애월읍,513.1222784512181
2024-05-27,8500,30.4213,제주시,279.4094926909764
2024-05-27,20500,51.847,제주시,395.39414045171367
2024-05-28,37000,81.1941,애월읍,455.6981357019783
2024-05-28,8600,35.94,서귀포시,239.2877017250974
2024-05-28,50000,84.9196,서귀포시,588.7922222902604
2024-05-28,6800,27.86,서귀포시,244.07753050969131
2024-05-28,52800,84.3616,제주시,625.8771763456359
2024-05-29,31300,84.42,제주시,370.76522151149015
2024-05-29,17000,49.87,서귀포시,340.8863043914177
2024-05-30,12000,82.26,제주시,145.87892049598833
2024-05-30,24000,79.74,제주시,300.9781790820166
2024-05-30,40700,84.045,서귀포시,484.2643821762151
2024-05-30,23800,83.3861,서귀포시,285.4192725166425
2024-05-30,9600,45.31,서귀포시,211.87375855219597
2024-05-30,95000,115.1601,제주시,824.9384986640338
2024-05-31,16900,39.84,제주시,424.19678714859435
2024-05-31,25500,60.8541,서귀포시,419.0350362588552
2024-05-31,26800,84.856,제주시,315.82916941642316
2024-05-31,42000,64.7,제주시,649.1499227202472
2024-05-31,50000,59.953,제주시,833.9866228545694
2024-05-31,51000,84.94,서귀포시,600.4238285848835
2024-05-31,40000,84.7938,제주시,471.73260309126374
2024-06-01,27000,84.63,한림읍,319.03580290677064
2024-06-01,23000,53.89,제주시,426.7953238077565
2024-06-01,46000,84.9789,서귀포시,541.3108430445676
2024-06-01,56000,84.8953,제주시,659.6360458117233
2024-06-01,39000,153.387,제주시,254.25883549453343
2024-06-01,35500,84.9213,서귀포시,418.03410922819126
2024-06-02,3850,15.2,서귀포시,253.28947368421055
2024-06-02,22800,84.15,제주시,270.9447415329768
2024-06-02,19400,42.3325,제주시,458.27673773105766
2024-06-03,36400,84.32,제주시,431.68880455407975
2024-06-03,62000,103.488,제주시,599.1032776747063
2024-06-03,40000,84.9626,서귀포시,470.79538526363365
2024-06-04,44000,84.84,애월읍,518.6232909005186
2024-06-04,38000,84.62,서귀포시,449.06641455920584
2024-06-04,55000,84.46,제주시,651.195832346673
2024-06-04,31000,82.82,서귀포시,374.30572325525236
2024-06-04,10500,36.2,제주시,290.0552486187845
2024-06-05,26000,82.51,한림읍,315.1133195976245
2024-06-05,27800,84.82,제주시,327.75288846970057
2024-06-05,41741,84.14,대정읍,496.089850249584
2024-06-05,8500,17.6127,제주시,482.60630113497643
2024-06-05,10000,40.0,서귀포시,250.0
2024-06-05,44400,84.6,제주시,524.822695035461
2024-06-05,44400,84.6,제주시,524.822695035461
2024-06-05,29000,84.8063,안덕면,341.9557273457279
2024-06-05,83800,84.9418,제주시,986.5578549077132
2024-06-05,29000,84.6909,제주시,342.4216769452208
2024-06-05,44400,84.6,제주시,524.822695035461
2024-06-06,46400,73.9049,제주시,627.8338784031912
2024-06-06,30000,60.7976,제주시,493.44053054725845
2024-06-06,84500,84.9071,제주시,995.2053479626557
2024-06-06,13500,22.36,제주시,603.7567084078712
2024-06-07,75000,84.978,제주시,882.5813740026831
2024-06-07,19500,81.45,서귀포시,239.41068139963167
2024-06-07,28968,74.6182,서귀포시,388.21627967439576
2024-06-07,30255,74.6182,서귀포시,405.46408248925866
2024-06-07,15000,84.72,서귀포시,177.05382436260624
2024-06-07,28688,74.6182,서귀포시,384.4638439415585
2024-06-08,38500,84.72,제주시,454.438149197356
2024-06-08,47750,84.9757,서귀포시,561.9253504237093
2024-06-08,30000,84.5244,제주시,354.9270979740761
2024-06-08,48000,84.9789,서귀포시,564.8460970899836
2024-06-08,45000,84.9789,서귀포시,529.5432160218596
2024-06-09,60500,84.9044,제주시,712.566133203933
2024-06-09,31600,59.93,제주시,527.281828800267
2024-06-10,30000,84.9455,안덕면,353.16761923821747
2024-06-10,50000,84.9297,서귀포시,588.7222020094266
2024-06-10,18300,49.87,서귀포시,366.95408060958493
2024-06-10,43500,84.9873,제주시,511.84118097645177
2024-06-10,55866,88.69,대정읍,629.9019055135867
2024-06-11,48000,84.9875,서귀포시,564.7889395499338
2024-06-11,51000,84.9297,서귀포시,600.4966460496152
2024-06-11,44000,84.94,서귀포시,518.0127148575465
2024-06-11,47500,84.94,서귀포시,559.218271721215
2024-06-11,51000,84.9297,서귀포시,600.4966460496152
2024-06-11,48500,84.7938,제주시,571.9757812481573
2024-06-11,28000,84.9455,안덕면,329.62311128900296
2024-06-11,42000,84.94,서귀포시,494.46668236402166
2024-06-11,48000,84.9875,서귀포시,564.7889395499338
2024-06-11,47000,84.94,서귀포시,553.3317635978337
2024-06-11,22000,84.7874,제주시,259.47251596345683
2024-06-11,47000,84.9875,서귀포시,553.0225033093102
2024-06-11,53000,84.9297,서귀포시,624.0455341299922
2024-06-11,40000,84.9,서귀포시,471.14252061248527
2024-06-11,48000,84.7938,제주시,566.0791237095165
2024-06-11,24500,60.2425,제주시,406.68962941444994
2024-06-11,46500,84.9875,서귀포시,547.1392851889984
2024-06-11,48500,84.94,서귀포시,570.9912879679774
2024-06-11,59500,83.6381,제주시,711.3982742314806
2024-06-11,48750,84.9297,서귀포시,574.004146959191
2024-06-11,45000,84.9875,서귀포시,529.489630828063
2024-06-11,48000,84.9,서귀포시,565.3710247349823
2024-06-12,65700,84.9753,제주시,773.1658493703465
2024-06-12,67000,80.6583,제주시,830.6646681122712
2024-06-12,11000,59.4341,서귀포시,185.0789361662749
2024-06-12,19000,84.93,서귀포시,223.71364653243847
2024-06-12,50000,84.9757,서귀포시,588.4035082970778
2024-06-12,19000,84.93,서귀포시,223.71364653243847
2024-06-12,45000,73.9049,제주시,608.8906148306811
2024-06-12,30010,74.6182,서귀포시,402.180701223026
2024-06-12,39290,84.9619,애월읍,462.4425772022518
2024-06-13,11900,60.0,서귀포시,198.33333333333334
2024-06-13,39570,84.14,대정읍,470.2876158782981
2024-06-13,23000,65.0266,제주시,353.7014083467381
2024-06-13,15000,69.7875,제주시,214.93820526598606
2024-06-13,46700,66.4409,제주시,702.880304150004
2024-06-13,41500,77.02,제주시,538.8210854323553
2024-06-14,38442,84.48,대정읍,455.0426136363636
2024-06-14,54000,84.945,제주시,635.7054564718347
2024-06-14,22000,83.37,제주시,263.8838910879213
2024-06-14,51500,84.7758,제주시,607.4846831289118
2024-06-14,51500,84.7758,제주시,607.4846831289118
2024-06-15,73000,84.9908,제주시,858.9164944911686
2024-06-15,31000,84.63,서귀포시,366.3003663003663
2024-06-15,56500,84.67,제주시,667.2965631274359
2024-06-16,17500,39.89,제주시,438.70644271747307
2024-06-17,14000,33.7216,제주시,415.1641677737711
2024-06-17,53700,75.65,제주시,709.8479841374751
2024-06-17,27012,74.6182,서귀포시,362.0028357692895
2024-06-17,24440,74.6182,서귀포시,327.5340332519412
2024-06-17,40000,59.8882,서귀포시,667.911207884024
2024-06-17,13000,21.2369,제주시,612.1420734664664
2024-06-17,53700,75.65,제주시,709.8479841374751
2024-06-17,37000,84.755,제주시,436.55241578667926
